['1998', 'MITSU', 'ECLIP', '4', '2001']
['1998', 'VOLKS', 'NEWBE', '4', '1984']
['1999', 'CHEVR', 'S', '6', '4297']
['1999', 'CHEVR', 'SILVE', '6', '4297']
['1999', 'CHEVR', 'SILVE', '8', '4805']
['1999', 'CHEVR', 'SUBUR', '8', '5740']
['1999', 'FORD', 'ECONO', '8', '4608']
['1999', 'FORD', 'ECONO', '8', '5412']
['1999', 'FORD', 'F350', '8', '7281']
['1999', 'FORD', 'F350', '9', '6800']
['1999', 'GMC', 'SAVAN', '8', '5002']
['1999', 'GMC', 'SIERR', '8', '4805']
['1999', 'GMC', 'SIERR', '8', '5969']
['1999', 'GMC', 'SIERR', '8', '6510']
['1999', 'GMC', 'SONOM', '6', '4297']
['1999', 'GMC', 'YUKON', '8', '5740']
['1999', 'ISUZU', 'VEHIC', '6', '3493']
['1999', 'JEEP', 'WRANG', '4', '2460']
['1999', 'MITSU', 'ECLIP', '4', '2001']
['1999', 'TOYOT', 'TACOM', '4', '2689']
['2000', 'CHEVR', 'EXPRE', '8', '5740']
['2000', 'CHEVR', 'GMT-4', '8', '5740']
['2000', 'CHEVR', 'MONTE', '6', '3788']
['2000', 'CHEVR', 'S', '6', '4297']
['2000', 'CHEVR', 'SILVE', '8', '4805']
['2000', 'CHEVR', 'SILVE', '8', '5330']
['2000', 'CHEVR', 'SILVE', '8', '5969']
['2000', 'FORD', 'ECONO', '9', '7281']
['2000', 'FORD', 'EXCUR', '8', '7281']
['2000', 'FORD', 'F250', '8', '7281']
['2000', 'FORD', 'F350', '8', '7281']
['2000', 'GMC', 'SIERR', '6', '4297']
['2000', 'GMC', 'SIERR', '8', '4805']
['2000', 'GMC', 'SIERR', '8', '5330']
['2000', 'GMC', 'YUKON', '6', '5330']
['2000', 'JEEP', 'WRANG', '6', '4001']
['2000', 'MERCU', 'GRAND', '8', '4608']
['2000', 'MITSU', 'ECLIP', '6', '2968']
['2000', 'SATUR', 'LS1', '4', '2197']
['2000', 'SATUR', 'SL1', '4', '1902']
['2000', 'SATUR', 'SL2', '4', '1902']
['2000', 'TOYOT', 'SOLAR', '6', '3001']
['2001', 'BMW', '320', '6', '2165']
['2001', 'CHEVR', 'S', '4', '2181']
['2001', 'CHEVR', 'S', '6', '4297']
['2001', 'CHEVR', 'SILVE', '8', '4805']
['2001', 'CHEVR', 'SILVE', '8', '5330']
['2001', 'CHEVR', 'SILVE', '8', '5969']
['2001', 'CHEVR', 'SILVE', '8', '6609']
['2001', 'CHEVR', 'SILVE', '8', '8134']
['2001', 'FORD', 'ECONO', '8', '5412']
['2001', 'FORD', 'F250', '8', '5412']
['2001', 'FORD', 'F250', '8', '7281']
['2001', 'FORD', 'F350', '', '6806']
['2001', 'GMC', 'SAVAN', '8', '5002']
['2001', 'GMC', 'SIERR', '8', '5330']
['2001', 'GMC', 'SIERR', '8', '5969']
['2001', 'GMC', 'YUKON', '8', '5330']
['2001', 'JEEP', 'WRANG', '6', '4001']
['2001', 'SATUR', 'SL1', '4', '1902']
['2001', 'TOYOT', 'HIGHL', '6', '3001']
['2001', 'VOLKS', 'EUROV', '6', '2788']
['2002', 'CHEVR', 'EXPRE', '8', '6510']
['2002', 'CHEVR', 'S', '4', '2181']
['2002', 'CHEVR', 'S', '6', '4297']
['2002', 'CHEVR', 'SILVE', '8', '4805']
['2002', 'CHEVR', 'SILVE', '8', '5330']
['2002', 'CHEVR', 'SILVE', '8', '5969']
['2002', 'CHEVR', 'SILVE', '8', '6609']
['2002', 'FORD', 'F350', '8', '7281']
['2002', 'GMC', 'SAVAN', '8', '5740']
['2002', 'GMC', 'SIERR', '6', '4297']
['2002', 'GMC', 'SIERR', '8', '4805']
['2002', 'GMC', 'SIERR', '8', '5330']
['2002', 'GMC', 'SIERR', '8', '5969']
['2002', 'GMC', 'YUKON', '8', '5330']
['2002', 'JEEP', 'WRANG', '4', '2460']
['2002', 'JEEP', 'WRANG', '6', '4001']
['2002', 'MINI', 'COOPE', '4', '1607']
['2002', 'SATUR', 'SC1', '4', '1902']
['2002', 'SATUR', 'SL1', '4', '1902']
['2002', 'SATUR', 'SL2', '4', '1902']
['2002', 'SUZUK', 'AERIO', '4', '2001']
['2003', 'CHEVR', 'AVALA', '8', '5330']
['2003', 'CHEVR', 'S', '6', '4297']
['2003', 'CHEVR', 'SILVE', '8', '4805']
['2003', 'CHEVR', 'SILVE', '8', '5330']
['2003', 'CHEVR', 'SILVE', '8', '5969']
['2003', 'CHEVR', 'SILVE', '8', '6002']
['2003', 'CHEVR', 'SILVE', '8', '6609']
['2003', 'DODGE', 'NEON', '4', '2001']
['2003', 'FORD', 'ECONO', '6', '4198']
['2003', 'FORD', 'F250', '8', '5412']
['2003', 'FORD', 'F250', '8', '6002']
['2003', 'FORD', 'F250', '8', '7281']
['2003', 'FORD', 'F350', '8', '6002']
['2003', 'GMC', 'SIERR', '4', '6609']
['2003', 'GMC', 'SIERR', '6', '4297']
['2003', 'GMC', 'SIERR', '8', '4805']
['2003', 'GMC', 'SIERR', '8', '5330']
['2003', 'GMC', 'SIERR', '8', '5969']
['2003', 'GMC', 'SIERR', '8', '6609']
['2003', 'GMC', 'YUKON', '8', '5969']
['2003', 'JEEP', 'WRANG', '4', '2394']
['2003', 'JEEP', 'WRANG', '6', '4001']
['2003', 'MERCE', 'S', '8', '4264']
['2003', 'MERCE', 'S', '8', '4969']
['2003', 'SUZUK', 'XL7', '6', '2739']
['2003', 'TOYOT', 'MATRI', '4', '1787']
['2004', 'ACURA', 'TL', '6', '3231']
['2004', 'CHEVR', 'AVALA', '8', '5330']
['2004', 'CHEVR', 'SILVE', '6', '4297']
['2004', 'CHEVR', 'SILVE', '8', '4805']
['2004', 'CHEVR', 'SILVE', '8', '5297']
['2004', 'CHEVR', 'SILVE', '8', '5330']
['2004', 'CHEVR', 'SILVE', '8', '5969']
['2004', 'CHEVR', 'SILVE', '8', '6609']
['2004', 'CHEVR', 'SUBUR', '8', '5330']
['2004', 'CHEVR', 'TAHOE', '8', '5330']
['2004', 'DODGE', 'NEON', '4', '2001']
['2004', 'DODGE', 'NEON', '6', '2394']
['2004', 'FORD', 'ECONO', '8', '4608']
['2004', 'FORD', 'ECONO', '8', '5412']
['2004', 'FORD', 'F250', '8', '5412']
['2004', 'FORD', 'F250', '8', '6002']
['2004', 'FORD', 'F350', '8', '6002']
['2004', 'GMC', 'SIERR', '6', '4297']
['2004', 'GMC', 'SIERR', '8', '4805']
['2004', 'GMC', 'SIERR', '8', '5330']
['2004', 'GMC', 'SIERR', '8', '5969']
['2004', 'GMC', 'SIERR', '8', '6609']
['2004', 'GMC', 'SIERR', '8', '8134']
['2004', 'HUMME', 'H2', '8', '5969']
['2004', 'JEEP', 'WRANG', '6', '4001']
['2004', 'KIA', 'OPTIM', '4', '2361']
['2004', 'KIA', 'OPTIM', '6', '2657']
['2004', 'MERCU', 'GRAND', '8', '4608']
['2004', 'SUZUK', 'XL7', '6', '2739']
['2004', 'TOYOT', 'MATRI', '4', '1787']
['2004', 'TOYOT', 'SOLAR', '6', '3296']
['2005', 'CADIL', 'CTS-V', '8', '5707']
['2005', 'CHEVR', 'AVALA', '8', '5297']
['2005', 'CHEVR', 'SILVE', '6', '4297']
['2005', 'CHEVR', 'SILVE', '8', '4805']
['2005', 'CHEVR', 'SILVE', '8', '5297']
['2005', 'CHEVR', 'SILVE', '8', '5330']
['2005', 'CHEVR', 'SILVE', '8', '6609']
['2005', 'CHEVR', 'SUBUR', '8', '5330']
['2005', 'DODGE', 'NEON', '4', '2001']
['2005', 'DODGE', 'NEON', '4', '2394']
['2005', 'FORD', 'ECONO', '8', '4608']
['2005', 'FORD', 'ECONO', '8', '5412']
['2005', 'FORD', 'F250', '8', '5412']
['2005', 'FORD', 'F250', '8', '6002']
['2005', 'FORD', 'F350', '8', '6002']
['2005', 'FORD', 'F350', '8', '6806']
['2005', 'GMC', 'SAVAN', '8', '4805']
['2005', 'GMC', 'SAVAN', '8', '6002']
['2005', 'GMC', 'SIERR', '8', '4805']
['2005', 'GMC', 'SIERR', '8', '5297']
['2005', 'GMC', 'SIERR', '8', '5330']
['2005', 'GMC', 'SIERR', '8', '6002']
['2005', 'GMC', 'SIERR', '8', '6609']
['2005', 'GMC', 'YUKON', '8', '6002']
['2005', 'HONDA', 'ELEME', '4', '2394']
['2005', 'JEEP', 'WRANG', '6', '4001']
['2005', 'LINCO', 'NAVIG', '8', '5412']
['2005', 'NISSA', 'PATHF', '6', '4001']
['2005', 'NISSA', 'XTERR', '6', '4001']
['2005', 'PORSC', 'BOXST', '6', '2689']
['2005', 'SUZUK', 'XL7', '6', '2739']
['2005', 'TOYOT', 'AVALO', '6', '3493']
['2005', 'TOYOT', 'MATRI', '4', '1787']
['2005', 'TOYOT', 'SOLAR', '6', '3296']
['2006', 'ACURA', '3.2TL', '6', '3198']
['2006', 'CHEVR', 'SILVE', '6', '4297']
['2006', 'CHEVR', 'SILVE', '8', '4805']
['2006', 'CHEVR', 'SILVE', '8', '5297']
['2006', 'CHEVR', 'SILVE', '8', '6002']
['2006', 'CHEVR', 'SILVE', '8', '6609']
['2006', 'FORD', 'ECONO', '8', '4608']
['2006', 'FORD', 'ECONO', '8', '6002']
['2006', 'FORD', 'F250', '8', '5395']
['2006', 'FORD', 'F250', '8', '6002']
['2006', 'FORD', 'F350', '8', '6002']
['2006', 'GMC', 'SIERR', '8', '4805']
['2006', 'GMC', 'SIERR', '8', '5297']
['2006', 'GMC', 'SIERR', '8', '6002']
['2006', 'GMC', 'SIERR', '8', '6609']
['2006', 'JEEP', 'WRANG', '4', '2394']
['2006', 'LINCO', 'NAVIG', '8', '5412']
['2006', 'PORSC', '911', '6', '3608']
['2006', 'PORSC', 'CAYMA', '6', '3395']
['2006', 'TOYOT', 'SOLAR', '4', '2361']
['2006', 'TOYOT', 'SOLAR', '6', '3296']
['2007', 'DODGE', 'SPRIN', '6', '3001']
['2007', 'FORD', 'ECONO', '8', '4608']
['2007', 'FORD', 'F250', '8', '5395']
['2007', 'FORD', 'F350', '8', '6002']
['2007', 'KIA', 'OPTIM', '4', '2394']
['2007', 'KIA', 'OPTIM', '6', '2689']
['2007', 'LINCO', 'NAVIG', '8', '5395']
['2007', 'MAZDA', 'CX-9', '6', '3493']
['2007', 'MAZDA', 'SPEED', '4', '2263']
['2007', 'TOYOT', 'TC', '4', '2394']
['2007', 'VOLKS', 'GOLF', '4', '1984']
['2008', 'DODGE', 'SPRIN', '6', '3001']
['2008', 'FORD', 'ECONO', '8', '5412']
['2008', 'FORD', 'F250', '8', '5395']
['2008', 'FORD', 'F250', '8', '6396']
['2008', 'FORD', 'F350', '', '6806']
['2008', 'FORD', 'F350', '8', '5395']
['2008', 'FORD', 'F350', '8', '6396']
['2008', 'FORD', 'F350', '9', '6806']
['2008', 'HUMME', 'H2', '8', '6199']
['2008', 'KIA', 'OPTIM', '4', '2394']
['2008', 'KIA', 'OPTIM', '6', '2706']
['2008', 'TOYOT', 'MATRI', '4', '1804']
['2008', 'TOYOT', 'SCION', '4', '2394']
['2008', 'TOYOT', 'SOLAR', '6', '3296']
['2008', 'VOLKS', 'GOLF', '4', '1984']
['2008', 'VOLKS', 'GOLF', '4', '2000']
['2008', 'VOLKS', 'R32', '6', '3198']
['2009', 'AUDI', 'Q5', '6', '3198']
['2009', 'FORD', 'F250', '8', '5395']
['2009', 'FORD', 'F250', '8', '6396']
['2009', 'FORD', 'F350', '8', '6396']
['2009', 'KIA', 'OPTIM', '4', '2394']
['2009', 'LINCO', 'NAVIG', '8', '5395']
['2009', 'NISSA', 'CUBE', '4', '1804']
['2009', 'TOYOT', 'MATRI', '4', '1804']
['2009', 'TOYOT', 'MATRI', '4', '2361']
['2009', 'VOLKS', 'CC', '6', '3591']
['2009', 'VOLKS', 'GOLF', '4', '1984']
['2009', 'VOLKS', 'GOLF', '4', '2000']
['2010', 'ACURA', 'ZDX', '6', '3706']
['2010', 'BUICK', 'ALLUR', '6', '3001']
['2010', 'BUICK', 'ALLUR', '6', '3608']
['2010', 'FORD', 'F350', '', '6806']
['2010', 'KIA', 'OPTIM', '4', '2361']
['2010', 'TOYOT', 'MATRI', '4', '1800']
['2010', 'TOYOT', 'MATRI', '4', '1804']
['2010', 'TOYOT', 'MATRI', '4', '2361']
['2011', 'FORD', 'F250', '8', '6707']
['2011', 'FORD', 'F350', '8', '6199']
['2011', 'FORD', 'F350', '8', '6707']
['2011', 'NISSA', 'QUEST', '6', '3509']
['2011', 'TOYOT', 'MATRI', '4', '1804']
['2011', 'TOYOT', 'MATRI', '4', '2361']
['2011', 'TOYOT', 'SCION', '4', '2361']
['2011', 'TOYOT', 'TC', '4', '2493']
['2011', 'TOYOT', 'XD', '4', '1804']
['2011', 'VOLKS', 'CC', '4', '1984']
['2012', 'DODGE', 'RAM', '6', '6691']
['2012', 'DODGE', 'RAM', '8', '4707']
['2012', 'DODGE', 'RAM', '8', '5707']
['2012', 'FORD', 'ECONO', '8', '5412']
['2012', 'FORD', 'F250', '8', '6199']
['2012', 'FORD', 'F250', '8', '6707']
['2012', 'HONDA', 'CROSS', '6', '3493']
['2012', 'MAZDA', 'CX-7', '4', '2493']
['2012', 'MERCE', 'ML', '6', '3001']
['2012', 'MERCE', 'ML', '8', '4657']
['2012', 'NISSA', 'NV', '8', '5608']
['2012', 'TOYOT', 'IQ', '4', '1328']
['2012', 'TOYOT', 'MATRI', '4', '1804']
['2012', 'TOYOT', 'MATRI', '4', '2361']
['2012', 'TOYOT', 'TC', '4', '2493']
['2012', 'TOYOT', 'XB', '4', '2361']
['2012', 'TOYOT', 'XD', '4', '1804']
['2012', 'VOLVO', 'XC90', '6', '3198']
['2013', 'BMW', '320', '4', '2001']
['2013', 'FORD', 'F250', '8', '6707']
['2013', 'LANDR', 'EVOQU', '4', '2001']
['2013', 'MERCE', 'SPRIN', '6', '3001']
['2013', 'RAM', '2500', '6', '6691']
['2013', 'RAM', '2500', '6', '6707']
['2013', 'RAM', '2500', '8', '5707']
['2013', 'TOYOT', 'FR-S', '4', '2001']
['2013', 'TOYOT', 'IQ', '4', '1328']
['2013', 'TOYOT', 'MATRI', '4', '1800']
['2013', 'TOYOT', 'MATRI', '4', '1804']
['2013', 'TOYOT', 'MATRI', '4', '2361']
['2013', 'TOYOT', 'TC', '4', '2493']
['2013', 'TOYOT', 'XB', '4', '2361']
['2013', 'VOLVO', 'XC90', '6', '3200']
['2014', 'BMW', '228', '4', '2001']
['2014', 'BMW', '320', '4', '2001']
['2014', 'BMW', 'I3', '', '640']
['2014', 'CHRYS', '300C', '8', '5707']
['2014', 'RAM', '2500', '6', '6707']
['2014', 'RAM', '2500', '8', '5707']
['2014', 'RAM', '3500', '6', '6691']
['2014', 'RAM', 'PROMA', '6', '3608']
['2014', 'RAM', 'TRADE', '6', '3608']
['2014', 'TESLA', 'S', '', '']
['2014', 'TOYOT', 'IQ', '4', '1328']
['2014', 'TOYOT', 'MATRI', '4', '1804']
['2014', 'TOYOT', 'TC', '4', '2493']
['2014', 'TOYOT', 'XB', '4', '2361']
['2014', 'VOLVO', 'XC90', '6', '3198']
['2015', 'BMW', '320', '4', '2001']
['2015', 'CHRYS', '300C', '6', '3608']
['2015', 'FORD', 'F250', '8', '6199']
['2015', 'LANDR', 'DISCO', '4', '2001']
['2015', 'LANDR', 'EVOQU', '4', '2000']
['2015', 'LANDR', 'EVOQU', '4', '2001']
['2015', 'LEXUS', 'RC', '6', '3509']
['2015', 'MERCE', 'B', '4', '2001']
['2015', 'MERCE', 'SPRIN', '4', '2148']
['2015', 'MERCE', 'SPRIN', '6', '2968']
['2015', 'RAM', '2500', '6', '6691']
['2015', 'RAM', '2500', '8', '6396']
['2015', 'TESLA', 'S', '', '']
['2015', 'TOYOT', 'IQ', '4', '1328']
['2015', 'TOYOT', 'TC', '4', '2493']
['2015', 'VOLKS', 'GTI', '4', '1984']
['2015', 'VOLKS', 'GTI', '4', '2000']
['2016', 'BMW', '320', '4', '1984']
['2016', 'BMW', '320', '4', '2001']
['2016', 'BMW', 'M235X', '6', '3001']
['2016', 'CHRYS', '300C', '6', '3608']
['2016', 'FORD', 'F250', '8', '6199']
['2016', 'FORD', 'F250', '8', '6707']
['2016', 'LANDR', 'EVOQU', '4', '2001']
['2016', 'MAZDA', 'CX-9', '4', '2493']
['2016', 'MAZDA', 'CX-9', '4', '2500']
['2016', 'MERCE', 'B', '4', '2001']
['2016', 'MERCE', 'GLC', '4', '2001']
['2016', 'MERCE', 'SPRIN', '4', '2148']
['2016', 'RAM', '2500', '6', '6691']
['2016', 'RAM', '2500', '6', '6707']
['2016', 'SUBAR', 'CROSS', '4', '2001']
['2016', 'TESLA', 'S', '', '']
['2016', 'TESLA', 'X', '', '']
['2016', 'TOYOT', 'FR-S', '4', '2001']
['2016', 'TOYOT', 'IM', '4', '1804']
['2016', 'TOYOT', 'IM', '6', '1804']
['2016', 'TOYOT', 'TC', '4', '2493']
['2016', 'VOLKS', 'GTI', '4', '1984']
['2017', 'BMW', '230XI', '4', '1984']
['2017', 'BMW', '320', '4', '1984']
['2017', 'BMW', '320', '4', '2001']
['2017', 'BMW', '440XI', '6', '3001']
['2017', 'FERRA', '488', '8', '3903']
['2017', 'FORD', 'F250', '8', '6199']
['2017', 'FORD', 'F250', '8', '6707']
['2017', 'FORD', 'F350', '8', '6707']
['2017', 'LANDR', 'EVOQU', '4', '2001']
['2017', 'MERCE', 'B', '4', '2001']
['2017', 'MERCE', 'C', '4', '2001']
['2017', 'MERCE', 'C', '6', '3001']
['2017', 'RAM', '2500', '6', '6707']
['2017', 'TESLA', 'S', '', '']
['2017', 'TOYOT', 'IA', '4', '1509']
['2017', 'TOYOT', 'IM', '4', '1804']
['2017', 'VOLKS', 'GTI', '4', '1984']
['2018', 'ACURA', 'TSX', '6', '3500']
['2018', 'BMW', '230XI', '4', '1984']
['2018', 'BMW', '430XI', '4', '2001']
['2018', 'BMW', '440XI', '6', '3001']
['2018', 'BMW', '540XD', '6', '3001']
['2018', 'BMW', 'M550X', '6', '3001']
['2018', 'BMW', 'M550X', '8', '4395']
['2018', 'FORD', 'F250', '8', '6199']
['2018', 'FORD', 'F250', '8', '6707']
['2018', 'LANDR', 'EVOQU', '4', '2001']
['2018', 'LEXUS', 'NX', '4', '2001']
['2018', 'MERCE', 'C', '4', '2001']
['2018', 'MERCE', 'C', '6', '3001']
['2018', 'RAM', '2500', '6', '6707']
['2018', 'RAM', '2500', '8', '6396']
['2018', 'RAM', '3500', '6', '6707']
['2018', 'TESLA', '3', '', '']
['2018', 'TESLA', 'S', '', '']
['2018', 'TESLA', 'X', '', '']
['2018', 'TOYOT', 'IM', '4', '1804']
['2018', 'VOLKS', 'GTI', '4', '1984']
['2019', 'BMW', '440XI', '6', '3001']
['2019', 'LEXUS', 'NX', '4', '2001']
['2019', 'MERCE', 'C', '6', '3001']
['1995', 'CHEVR', 'GMT-4', '6', '4297']
['1995', 'CHEVR', 'GMT-4', '8', '5002']
['1995', 'CHEVR', 'S', '4', '2181']
['1995', 'CHEVR', 'TAHOE', '8', '5740']
['1995', 'CHRYS', 'INTRE', '6', '3526']
['1995', 'GMC', 'SIERR', '8', '6510']
['1995', 'GMC', 'TOPKI', '6', '6609']
['1995', 'TOYOT', 'PICKU', '4', '2361']
['1996', 'CADIL', 'COMME', '8', '5740']
['1996', 'CHEVR', 'S', '6', '4297']
['1996', 'GMC', 'SIERR', '8', '5002']
['1996', 'GMC', 'SIERR', '8', '5740']
['1996', 'JEEP', 'WRANG', '6', '3988']
['1996', 'SATUR', 'SC2', '4', '1902']
['1997', 'CHEVR', 'GMT-4', '6', '4297']
['1997', 'CHEVR', 'GMT-4', '8', '6510']
['1997', 'CHEVR', 'S', '4', '2200']
['1997', 'CHEVR', 'TAHOE', '8', '5740']
['1997', 'GMC', 'JIMMY', '6', '4297']
['1997', 'GMC', 'SAVAN', '8', '5002']
['1997', 'GMC', 'SUBUR', '8', '5740']
['1997', 'LANDR', 'DEFEN', '4', '2495']
['1997', 'MITSU', 'ECLIP', '4', '2345']
['1998', 'CHEVR', 'GMT-4', '8', '7445']
['1998', 'CHEVR', 'S', '4', '2181']
['1998', 'CHEVR', 'TAHOE', '8', '5740']
['1998', 'FORD', 'ECONO', '8', '5412']
['1998', 'GMC', 'SONOM', '6', '4297']
['1998', 'OLDSM', '88', '6', '3788']
['1998', 'SATUR', 'SC1', '4', '1902']
['1999', 'CHEVR', 'BLAZE', '6', '4297']
['1999', 'CHEVR', 'EXPRE', '8', '5740']
['1999', 'CHEVR', 'GMT-4', '8', '5002']
['1999', 'CHEVR', 'GMT-4', '8', '5740']
['1999', 'CHEVR', 'SILVE', '8', '5330']
['1999', 'CHEVR', 'SILVE', '8', '5969']
['1999', 'CHEVR', 'TAHOE', '8', '5740']
['1999', 'FORD', 'ECONO', '', '6806']
['1999', 'GMC', 'JIMMY', '6', '4297']
['1999', 'GMC', 'SIERR', '6', '4297']
['1999', 'GMC', 'SIERR', '8', '5330']
['1999', 'GMC', 'SONOM', '4', '2181']
['1999', 'JEEP', 'WRANG', '6', '3969']
['1999', 'MITSU', '3000', '6', '2968']
['1999', 'SATUR', 'SC2', '4', '1902']
['1999', 'TOYOT', 'SOLAR', '6', '3001']
['2000', 'CHEVR', 'EXPRE', '8', '5002']
['2000', 'CHEVR', 'S', '4', '2181']
['2000', 'CHEVR', 'S', '6', '2181']
['2000', 'CHEVR', 'SILVE', '6', '4297']
['2000', 'CHEVR', 'SILVE', '6', '4805']
['2000', 'FORD', 'EXCUR', '9', '6806']
['2000', 'FORD', 'F250', '8', '6806']
['2000', 'FORD', 'F450', '8', '7281']
['2000', 'GMC', 'SIERR', '8', '5969']
['2000', 'GMC', 'YUKON', '8', '5330']
['2000', 'JEEP', 'WRANG', '4', '2460']
['2000', 'MERCU', 'COUGA', '6', '2542']
['2000', 'MITSU', 'ECLIP', '4', '2345']
['2000', 'SATUR', 'LS2', '6', '3001']
['2000', 'TOYOT', 'SOLAR', '4', '2165']
['2001', 'CHEVR', 'SUBUR', '8', '5330']
['2001', 'CHEVR', 'TAHOE', '8', '5330']
['2001', 'FORD', 'ECONO', '6', '4198']
['2001', 'FORD', 'F350', '8', '7281']
['2001', 'GMC', 'SIERR', '8', '4805']
['2001', 'GMC', 'SIERR', '8', '6609']
['2001', 'JEEP', 'WRANG', '4', '2460']
['2001', 'LANDR', 'RANGE', '8', '4559']
['2001', 'MERCU', 'GRAND', '8', '4608']
['2001', 'SATUR', 'SC1', '4', '1902']
['2001', 'SATUR', 'SC2', '4', '1902']
['2001', 'TOYOT', 'SOLAR', '6', '3001']
['2002', 'BMW', '320', '6', '2165']
['2002', 'BMW', '745', '4', '4395']
['2002', 'BMW', '745', '8', '4395']
['2002', 'CHEVR', 'AVALA', '8', '5330']
['2002', 'CHEVR', 'SILVE', '6', '4297']
['2002', 'CHEVR', 'SUBUR', '8', '5330']
['2002', 'CHEVR', 'TAHOE', '8', '5330']
['2002', 'DODGE', 'NEON', '4', '2001']
['2002', 'FORD', 'ECONO', '6', '4198']
['2002', 'FORD', 'ECONO', '8', '']
['2002', 'FORD', 'F250', '8', '7281']
['2002', 'GMC', 'DENAL', '8', '5969']
['2002', 'GMC', 'SIERR', '8', '6000']
['2002', 'GMC', 'SIERR', '8', '6609']
['2002', 'GMC', 'YUKON', '8', '5969']
['2002', 'KIA', 'OPTIM', '4', '2361']
['2002', 'MASER', 'COUPE', '8', '4247']
['2002', 'MAZDA', 'B2300', '4', '2296']
['2002', 'SATUR', 'SC2', '4', '1902']
['2002', 'SATUR', 'SL2', '4', '1900']
['2002', 'TOYOT', 'SOLAR', '4', '2361']
['2003', 'BMW', '320', '6', '2165']
['2003', 'CHEVR', 'S', '4', '2181']
['2003', 'CHEVR', 'TAHOE', '8', '5330']
['2003', 'DODGE', 'NEON', '4', '2394']
['2003', 'FORD', 'ECONO', '8', '5412']
['2003', 'FORD', 'F250', '', '6806']
['2003', 'FORD', 'F350', '', '6806']
['2003', 'FORD', 'F350', '8', '5412']
['2003', 'HUMME', 'H2', '8', '5969']
['2003', 'MERCU', 'GRAND', '8', '4608']
['2004', 'BMW', '320', '6', '2197']
['2004', 'CHEVR', 'SUBUR', '8', '5969']
['2004', 'DODGE', 'NEON', '4', '2394']
['2004', 'FORD', 'F350', '', '6806']
['2004', 'LINCO', 'NAVIG', '8', '5412']
['2004', 'PORSC', '911', '6', '3608']
['2004', 'PORSC', 'BOXST', '6', '3181']
['2004', 'VOLKS', 'R32', '6', '3198']
['2005', 'BMW', '320', '6', '2197']
['2005', 'CHEVR', 'EXPRE', '8', '4805']
['2005', 'CHEVR', 'EXPRE', '8', '6002']
['2005', 'CHEVR', 'SILVE', '6', '4805']
['2005', 'CHEVR', 'TAHOE', '8', '4805']
['2005', 'GMC', 'SIERR', '6', '4297']
['2005', 'HUMME', 'H2', '8', '5969']
['2005', 'JEEP', 'WRANG', '4', '2394']
