import des bases...
importé

filtrage ADs dans base vehicules...
2.580405628825437 Mtonnes encore à gagner
2.580405628825437 Mtonnes encore à gagner
2.580405628825437 Mtonnes encore à gagner
2.5796506472509426 Mtonnes encore à gagner
2.5791349346473336 Mtonnes encore à gagner
2.5791349346473336 Mtonnes encore à gagner
2.5768985249951157 Mtonnes encore à gagner
2.5768985249951157 Mtonnes encore à gagner
2.5768985249951157 Mtonnes encore à gagner
2.5767709492700055 Mtonnes encore à gagner
2.5767709492700055 Mtonnes encore à gagner
2.5765399098366917 Mtonnes encore à gagner
2.5763415122453743 Mtonnes encore à gagner
2.5704026469901704 Mtonnes encore à gagner
2.5702927048197877 Mtonnes encore à gagner
2.5675735837828553 Mtonnes encore à gagner
2.567394038460698 Mtonnes encore à gagner
2.567394038460698 Mtonnes encore à gagner
2.567394038460698 Mtonnes encore à gagner
2.567394038460698 Mtonnes encore à gagner
2.566983033582006 Mtonnes encore à gagner
2.5668757141712115 Mtonnes encore à gagner
2.5626825249979914 Mtonnes encore à gagner
2.5626825249979914 Mtonnes encore à gagner
2.562617796315097 Mtonnes encore à gagner
2.5548743187666725 Mtonnes encore à gagner
2.5548743187666725 Mtonnes encore à gagner
2.5536437959089975 Mtonnes encore à gagner
2.5526482124362833 Mtonnes encore à gagner
2.5523707042166013 Mtonnes encore à gagner
2.552355150502792 Mtonnes encore à gagner
2.552355150502792 Mtonnes encore à gagner
2.552355150502792 Mtonnes encore à gagner
2.550427641793318 Mtonnes encore à gagner
2.5482453895713215 Mtonnes encore à gagner
2.5482453895713215 Mtonnes encore à gagner
2.546084780156858 Mtonnes encore à gagner
2.542587621091519 Mtonnes encore à gagner
2.542412574054799 Mtonnes encore à gagner
2.5371719479356916 Mtonnes encore à gagner
2.5359494431531404 Mtonnes encore à gagner
2.5359494431531404 Mtonnes encore à gagner
2.5359494431531404 Mtonnes encore à gagner
2.5335688307909603 Mtonnes encore à gagner
2.533494929303881 Mtonnes encore à gagner
2.5324944711765935 Mtonnes encore à gagner
2.5320339221350476 Mtonnes encore à gagner
2.521922334010805 Mtonnes encore à gagner
2.5218791412705874 Mtonnes encore à gagner
2.5218791412705874 Mtonnes encore à gagner
2.5217352177823624 Mtonnes encore à gagner
2.52155262956005 Mtonnes encore à gagner
2.52142800427431 Mtonnes encore à gagner
2.5198267632721905 Mtonnes encore à gagner
2.5198267632721905 Mtonnes encore à gagner
2.5198267632721905 Mtonnes encore à gagner
2.5176949090463756 Mtonnes encore à gagner
2.515274963365041 Mtonnes encore à gagner
2.5141743546097786 Mtonnes encore à gagner
2.5123157242765 Mtonnes encore à gagner
2.5123157242765 Mtonnes encore à gagner
2.5116055660587957 Mtonnes encore à gagner
2.5115950949497723 Mtonnes encore à gagner
2.51155921208389 Mtonnes encore à gagner
2.503703260021936 Mtonnes encore à gagner
2.503703260021936 Mtonnes encore à gagner
2.503607643519839 Mtonnes encore à gagner
2.503607643519839 Mtonnes encore à gagner
2.503607643519839 Mtonnes encore à gagner
2.503538516120223 Mtonnes encore à gagner
2.50274473367058 Mtonnes encore à gagner
2.5026938394450298 Mtonnes encore à gagner
2.4947680458958876 Mtonnes encore à gagner
2.4945960838997108 Mtonnes encore à gagner
2.4945960838997108 Mtonnes encore à gagner
2.483767451728604 Mtonnes encore à gagner
2.4825706405313666 Mtonnes encore à gagner
2.4824152438025155 Mtonnes encore à gagner
2.4746131516044665 Mtonnes encore à gagner
2.4742913306671763 Mtonnes encore à gagner
2.4728052273513708 Mtonnes encore à gagner
2.4727495500862426 Mtonnes encore à gagner
2.4687203373580155 Mtonnes encore à gagner
2.465855037495964 Mtonnes encore à gagner
2.465855037495964 Mtonnes encore à gagner
2.464014551411177 Mtonnes encore à gagner
2.4580227698726667 Mtonnes encore à gagner
2.4568751435566165 Mtonnes encore à gagner
2.4546725073823428 Mtonnes encore à gagner
2.454626906835129 Mtonnes encore à gagner
2.4545826408267963 Mtonnes encore à gagner
2.4492662891355863 Mtonnes encore à gagner
2.4492662891355863 Mtonnes encore à gagner
2.449169027546689 Mtonnes encore à gagner
2.449169027546689 Mtonnes encore à gagner
2.447888026777501 Mtonnes encore à gagner
2.442888683951617 Mtonnes encore à gagner
2.442845652817102 Mtonnes encore à gagner
2.440921833954115 Mtonnes encore à gagner
2.438510684678554 Mtonnes encore à gagner
2.437580735215974 Mtonnes encore à gagner
2.437507333136738 Mtonnes encore à gagner
2.437507333136738 Mtonnes encore à gagner
2.437507333136738 Mtonnes encore à gagner
2.4297137118285566 Mtonnes encore à gagner
2.4265883471080665 Mtonnes encore à gagner
2.4265445744556358 Mtonnes encore à gagner
2.4223795516091684 Mtonnes encore à gagner
2.4221948455119895 Mtonnes encore à gagner
2.4221948455119895 Mtonnes encore à gagner
2.4191306590914836 Mtonnes encore à gagner
2.4173992800618667 Mtonnes encore à gagner
2.417237781567164 Mtonnes encore à gagner
2.4109907182234824 Mtonnes encore à gagner
2.4109907182234824 Mtonnes encore à gagner
2.4016464839672613 Mtonnes encore à gagner
2.40148737784071 Mtonnes encore à gagner
2.40148737784071 Mtonnes encore à gagner
2.3997565726511434 Mtonnes encore à gagner
2.3938594157582536 Mtonnes encore à gagner
2.3937434571068836 Mtonnes encore à gagner
2.39365792807883 Mtonnes encore à gagner
2.392942853220541 Mtonnes encore à gagner
2.3851023769768487 Mtonnes encore à gagner
2.3815337327463473 Mtonnes encore à gagner
2.3815337327463473 Mtonnes encore à gagner
2.3813788739018804 Mtonnes encore à gagner
2.3806284639232826 Mtonnes encore à gagner
2.3785416296441824 Mtonnes encore à gagner
2.376952937606678 Mtonnes encore à gagner
2.3749548852387825 Mtonnes encore à gagner
2.373489469527607 Mtonnes encore à gagner
2.370960604790465 Mtonnes encore à gagner
2.3687359728203417 Mtonnes encore à gagner
2.3686654059239522 Mtonnes encore à gagner
2.3686561991095942 Mtonnes encore à gagner
2.3686561991095942 Mtonnes encore à gagner
2.358829751397379 Mtonnes encore à gagner
2.358829751397379 Mtonnes encore à gagner
2.358748257715077 Mtonnes encore à gagner
2.3585979750762283 Mtonnes encore à gagner
2.358349926888563 Mtonnes encore à gagner
2.357143815757433 Mtonnes encore à gagner
2.357090533339922 Mtonnes encore à gagner
2.357090533339922 Mtonnes encore à gagner
2.3560738049469583 Mtonnes encore à gagner
2.3560667811391953 Mtonnes encore à gagner
2.356010913972443 Mtonnes encore à gagner
2.346754835290435 Mtonnes encore à gagner
2.346754835290435 Mtonnes encore à gagner
2.341321511784236 Mtonnes encore à gagner
2.341321511784236 Mtonnes encore à gagner
2.3345368392652333 Mtonnes encore à gagner
2.3340040504296775 Mtonnes encore à gagner
2.319728774317513 Mtonnes encore à gagner
2.318981933645248 Mtonnes encore à gagner
2.318981933645248 Mtonnes encore à gagner
2.3085899151670404 Mtonnes encore à gagner
2.3027110454630675 Mtonnes encore à gagner
2.2983696720332256 Mtonnes encore à gagner
2.2968831844413966 Mtonnes encore à gagner
2.2968831844413966 Mtonnes encore à gagner
2.2890114698816477 Mtonnes encore à gagner
2.287325897539529 Mtonnes encore à gagner
2.287238130198017 Mtonnes encore à gagner
2.287238130198017 Mtonnes encore à gagner
2.282278657118108 Mtonnes encore à gagner
2.2788049067907368 Mtonnes encore à gagner
2.2788049067907368 Mtonnes encore à gagner
2.2744436626845346 Mtonnes encore à gagner
2.2728367720557507 Mtonnes encore à gagner
2.268438048848707 Mtonnes encore à gagner
2.265071836491713 Mtonnes encore à gagner
2.265071836491713 Mtonnes encore à gagner
2.265071836491713 Mtonnes encore à gagner
2.261294296723733 Mtonnes encore à gagner
2.2567860876799415 Mtonnes encore à gagner
2.2559386846717215 Mtonnes encore à gagner
2.2559386846717215 Mtonnes encore à gagner
2.2559386846717215 Mtonnes encore à gagner
2.2558412349560175 Mtonnes encore à gagner
2.2441747955680835 Mtonnes encore à gagner
2.2420260444969236 Mtonnes encore à gagner
2.2420260444969236 Mtonnes encore à gagner
2.2413471156872253 Mtonnes encore à gagner
2.2413471156872253 Mtonnes encore à gagner
2.2413471156872253 Mtonnes encore à gagner
2.2348303645704073 Mtonnes encore à gagner
2.212875423672302 Mtonnes encore à gagner
2.212106408960228 Mtonnes encore à gagner
2.2115913413093438 Mtonnes encore à gagner
2.2080970466198444 Mtonnes encore à gagner
2.208027761753682 Mtonnes encore à gagner
2.208027761753682 Mtonnes encore à gagner
2.2068173676609844 Mtonnes encore à gagner
2.201039157139337 Mtonnes encore à gagner
2.190404214528705 Mtonnes encore à gagner
2.1903575204692824 Mtonnes encore à gagner
2.1903575204692824 Mtonnes encore à gagner
2.1849054216017985 Mtonnes encore à gagner
2.1813691656489826 Mtonnes encore à gagner
2.1794703628841603 Mtonnes encore à gagner
2.1789087850093942 Mtonnes encore à gagner
2.1780875782751474 Mtonnes encore à gagner
2.1778836884710095 Mtonnes encore à gagner
2.1777628732302547 Mtonnes encore à gagner
2.1777628732302547 Mtonnes encore à gagner
2.1773377296841376 Mtonnes encore à gagner
2.1772520579885386 Mtonnes encore à gagner
2.1747447440086702 Mtonnes encore à gagner
2.1729108811299858 Mtonnes encore à gagner
2.172881473853737 Mtonnes encore à gagner
2.172881473853737 Mtonnes encore à gagner
2.1656725416631826 Mtonnes encore à gagner
2.162624185490567 Mtonnes encore à gagner
2.156917982475589 Mtonnes encore à gagner
2.1498577607863387 Mtonnes encore à gagner
2.1447191708189095 Mtonnes encore à gagner
2.142977992737518 Mtonnes encore à gagner
2.1429030337270705 Mtonnes encore à gagner
2.1322276937513402 Mtonnes encore à gagner
2.127760596160921 Mtonnes encore à gagner
2.126426450235063 Mtonnes encore à gagner
2.1241741434616763 Mtonnes encore à gagner
2.121636836047962 Mtonnes encore à gagner
2.1204476566922565 Mtonnes encore à gagner
2.1204476566922565 Mtonnes encore à gagner
2.11852622195671 Mtonnes encore à gagner
2.1184774352035873 Mtonnes encore à gagner
2.109552159017843 Mtonnes encore à gagner
2.108118761226696 Mtonnes encore à gagner
2.1076119680773164 Mtonnes encore à gagner
2.106952030643245 Mtonnes encore à gagner
2.106952030643245 Mtonnes encore à gagner
2.103396906631504 Mtonnes encore à gagner
2.102434317187745 Mtonnes encore à gagner
2.0836721271124246 Mtonnes encore à gagner
2.0836721271124246 Mtonnes encore à gagner
2.0836721271124246 Mtonnes encore à gagner
2.082779654266444 Mtonnes encore à gagner
2.080972821344984 Mtonnes encore à gagner
2.0808205220694855 Mtonnes encore à gagner
2.0724541306111686 Mtonnes encore à gagner
2.07243706920302 Mtonnes encore à gagner
2.06958399790963 Mtonnes encore à gagner
2.069495483477583 Mtonnes encore à gagner
2.0683924153548414 Mtonnes encore à gagner
2.0627240416389654 Mtonnes encore à gagner
2.0548405279631483 Mtonnes encore à gagner
2.053619595835869 Mtonnes encore à gagner
2.0418185251736 Mtonnes encore à gagner
2.041796640459551 Mtonnes encore à gagner
2.0411056292866974 Mtonnes encore à gagner
2.0411056292866974 Mtonnes encore à gagner
2.0409885519869233 Mtonnes encore à gagner
2.034044942841758 Mtonnes encore à gagner
2.0285859604888943 Mtonnes encore à gagner
2.0279394004285365 Mtonnes encore à gagner
2.022027783730815 Mtonnes encore à gagner
2.010083581247044 Mtonnes encore à gagner
2.005727730188542 Mtonnes encore à gagner
2.0028909820119702 Mtonnes encore à gagner
2.002790864830981 Mtonnes encore à gagner
1.991656507495468 Mtonnes encore à gagner
1.9915735343167194 Mtonnes encore à gagner
1.9915735343167194 Mtonnes encore à gagner
1.9885841344069897 Mtonnes encore à gagner
1.9834109975686813 Mtonnes encore à gagner
1.983357939792895 Mtonnes encore à gagner
1.9794844973175014 Mtonnes encore à gagner
1.970197492561941 Mtonnes encore à gagner
1.9635659354829718 Mtonnes encore à gagner
1.9634954386244579 Mtonnes encore à gagner
1.9606596321830498 Mtonnes encore à gagner
1.9595926502098655 Mtonnes encore à gagner
1.9576495076241616 Mtonnes encore à gagner
1.9450521161006427 Mtonnes encore à gagner
1.9450054133329513 Mtonnes encore à gagner
1.9396567987697344 Mtonnes encore à gagner
1.9396567987697344 Mtonnes encore à gagner
1.9352938572351783 Mtonnes encore à gagner
1.929639656868314 Mtonnes encore à gagner
1.929632290843972 Mtonnes encore à gagner
1.9131492206126437 Mtonnes encore à gagner
1.912339304038151 Mtonnes encore à gagner
1.9103865254149046 Mtonnes encore à gagner
1.910355376337997 Mtonnes encore à gagner
1.9103243315868206 Mtonnes encore à gagner
1.9004868070185281 Mtonnes encore à gagner
1.8797507791216603 Mtonnes encore à gagner
1.8768032947016369 Mtonnes encore à gagner
1.8766748263756907 Mtonnes encore à gagner
1.8734517622820956 Mtonnes encore à gagner
1.8734156985517332 Mtonnes encore à gagner
1.871699290238155 Mtonnes encore à gagner
1.8700409711156467 Mtonnes encore à gagner
1.8700312835480692 Mtonnes encore à gagner
1.8688051857756476 Mtonnes encore à gagner
1.8625717565174356 Mtonnes encore à gagner
1.8563221813318924 Mtonnes encore à gagner
1.8562980466936467 Mtonnes encore à gagner
1.8562085484485051 Mtonnes encore à gagner
1.856162756901344 Mtonnes encore à gagner
1.854919906872454 Mtonnes encore à gagner
1.854919906872454 Mtonnes encore à gagner
1.848919845343995 Mtonnes encore à gagner
1.8426486658973869 Mtonnes encore à gagner
1.8420034656364084 Mtonnes encore à gagner
1.841906713753396 Mtonnes encore à gagner
1.8388988840491598 Mtonnes encore à gagner
1.8337998978062415 Mtonnes encore à gagner
1.8286295386816167 Mtonnes encore à gagner
1.82301921015599 Mtonnes encore à gagner
1.8185095326158824 Mtonnes encore à gagner
1.8185095326158824 Mtonnes encore à gagner
1.8164571703364636 Mtonnes encore à gagner
1.8089403139267068 Mtonnes encore à gagner
1.8038192674987663 Mtonnes encore à gagner
1.7944684131025583 Mtonnes encore à gagner
1.7929728245533616 Mtonnes encore à gagner
1.7929268312635973 Mtonnes encore à gagner
1.7929268312635973 Mtonnes encore à gagner
1.7891912602059052 Mtonnes encore à gagner
1.7797676740002826 Mtonnes encore à gagner
1.7728182008534172 Mtonnes encore à gagner
1.7528587781943334 Mtonnes encore à gagner
1.7517755814873557 Mtonnes encore à gagner
1.7495766708719944 Mtonnes encore à gagner
1.7490763657388182 Mtonnes encore à gagner
1.7489845718240409 Mtonnes encore à gagner
1.744449085283091 Mtonnes encore à gagner
1.744449085283091 Mtonnes encore à gagner
1.7431123885189985 Mtonnes encore à gagner
1.7406976723098702 Mtonnes encore à gagner
1.7213116823927004 Mtonnes encore à gagner
1.7213116823927004 Mtonnes encore à gagner
1.7174715593406689 Mtonnes encore à gagner
1.7173645231513934 Mtonnes encore à gagner
1.7167777604123013 Mtonnes encore à gagner
1.7161349087110278 Mtonnes encore à gagner
1.7153834464037538 Mtonnes encore à gagner
1.7153834464037538 Mtonnes encore à gagner
1.7107446595460718 Mtonnes encore à gagner
1.7107446595460718 Mtonnes encore à gagner
1.710086435350387 Mtonnes encore à gagner
1.6914767708027185 Mtonnes encore à gagner
1.6883036157357802 Mtonnes encore à gagner
1.6843034613978427 Mtonnes encore à gagner
1.6820589043832548 Mtonnes encore à gagner
1.6794732387196822 Mtonnes encore à gagner
1.6794185942178645 Mtonnes encore à gagner
1.6752850476185872 Mtonnes encore à gagner
1.6641604996416481 Mtonnes encore à gagner
1.6578126543830443 Mtonnes encore à gagner
1.65044383322859 Mtonnes encore à gagner
1.6500589554687959 Mtonnes encore à gagner
1.6476917186208133 Mtonnes encore à gagner
1.6475377761110492 Mtonnes encore à gagner
1.6474470501458323 Mtonnes encore à gagner
1.6416162589614716 Mtonnes encore à gagner
1.6338490259774348 Mtonnes encore à gagner
1.6289566318120785 Mtonnes encore à gagner
1.6286771614256887 Mtonnes encore à gagner
1.6286771614256887 Mtonnes encore à gagner
1.6191620827444322 Mtonnes encore à gagner
1.611525208882546 Mtonnes encore à gagner
1.5960725694410394 Mtonnes encore à gagner
1.5948786934774504 Mtonnes encore à gagner
1.5913532060038718 Mtonnes encore à gagner
1.5775702887444216 Mtonnes encore à gagner
1.5725874343532265 Mtonnes encore à gagner
1.5679462785386666 Mtonnes encore à gagner
1.562522539365254 Mtonnes encore à gagner
1.5621625151795662 Mtonnes encore à gagner
1.5620691366060122 Mtonnes encore à gagner
1.536396181575492 Mtonnes encore à gagner
1.5321058948100175 Mtonnes encore à gagner
1.5226609028180473 Mtonnes encore à gagner
1.5213944673452982 Mtonnes encore à gagner
1.5145995078741865 Mtonnes encore à gagner
1.510067246841124 Mtonnes encore à gagner
1.5089279844004337 Mtonnes encore à gagner
1.4973550359755878 Mtonnes encore à gagner
1.4973282433463673 Mtonnes encore à gagner
1.4833803986388545 Mtonnes encore à gagner
1.4795916044199042 Mtonnes encore à gagner
1.476658889159226 Mtonnes encore à gagner
1.4760870630277012 Mtonnes encore à gagner
1.4753338494567545 Mtonnes encore à gagner
1.4696442472915534 Mtonnes encore à gagner
1.4637729849417973 Mtonnes encore à gagner
1.4628002851723096 Mtonnes encore à gagner
1.460041128895105 Mtonnes encore à gagner
1.4594137892189487 Mtonnes encore à gagner
1.4433785706146416 Mtonnes encore à gagner
1.4433785706146416 Mtonnes encore à gagner
1.4384138070108279 Mtonnes encore à gagner
1.4383300800756949 Mtonnes encore à gagner
1.4341023834413982 Mtonnes encore à gagner
1.428480931577034 Mtonnes encore à gagner
1.426051970242897 Mtonnes encore à gagner
1.4259586182656696 Mtonnes encore à gagner
1.4243712671693565 Mtonnes encore à gagner
1.4157096077601012 Mtonnes encore à gagner
1.4151734536191387 Mtonnes encore à gagner
1.4146930697812918 Mtonnes encore à gagner
1.3899018323977115 Mtonnes encore à gagner
1.3796210113411929 Mtonnes encore à gagner
1.372577974175025 Mtonnes encore à gagner
1.3701015628813098 Mtonnes encore à gagner
1.3680953899614752 Mtonnes encore à gagner
1.3676676143574207 Mtonnes encore à gagner
1.3615589805935702 Mtonnes encore à gagner
1.3555624691591548 Mtonnes encore à gagner
1.347540366050756 Mtonnes encore à gagner
1.3473725754155372 Mtonnes encore à gagner
1.344279634563774 Mtonnes encore à gagner
1.3404360694916455 Mtonnes encore à gagner
1.3339064591266887 Mtonnes encore à gagner
1.3291957287518283 Mtonnes encore à gagner
1.3270677182988562 Mtonnes encore à gagner
1.3266904835992694 Mtonnes encore à gagner
1.3253360228314681 Mtonnes encore à gagner
1.3253360228314681 Mtonnes encore à gagner
1.316881878226152 Mtonnes encore à gagner
1.310983864546577 Mtonnes encore à gagner
1.3057371844017267 Mtonnes encore à gagner
1.3056831813302583 Mtonnes encore à gagner
1.3050045624505684 Mtonnes encore à gagner
1.298546455512312 Mtonnes encore à gagner
1.2914960974184633 Mtonnes encore à gagner
1.2865842987173337 Mtonnes encore à gagner
1.2853454903252717 Mtonnes encore à gagner
1.2695568470569218 Mtonnes encore à gagner
1.2694583631156482 Mtonnes encore à gagner
1.2633097297073241 Mtonnes encore à gagner
1.2632958236581795 Mtonnes encore à gagner
1.2626328827810382 Mtonnes encore à gagner
1.2606053597581515 Mtonnes encore à gagner
1.2599917044726288 Mtonnes encore à gagner
1.257435637783925 Mtonnes encore à gagner
1.2568943557101908 Mtonnes encore à gagner
1.2556047457541213 Mtonnes encore à gagner
1.236152341009894 Mtonnes encore à gagner
1.236111052885619 Mtonnes encore à gagner
1.2322421674504647 Mtonnes encore à gagner
1.2144918445744117 Mtonnes encore à gagner
1.2090302161293274 Mtonnes encore à gagner
1.2081629827073048 Mtonnes encore à gagner
1.2061687224854098 Mtonnes encore à gagner
1.1907851965072072 Mtonnes encore à gagner
1.1880209184332091 Mtonnes encore à gagner
1.1742791012346767 Mtonnes encore à gagner
1.1709069023164809 Mtonnes encore à gagner
1.1708829185428067 Mtonnes encore à gagner
1.1648000418335391 Mtonnes encore à gagner
1.1410941494840083 Mtonnes encore à gagner
1.1392768495432046 Mtonnes encore à gagner
1.1382651817094922 Mtonnes encore à gagner
1.13823090799764 Mtonnes encore à gagner
1.1344220765910988 Mtonnes encore à gagner
1.1236571958602155 Mtonnes encore à gagner
1.1167936537343814 Mtonnes encore à gagner
1.1101819109308269 Mtonnes encore à gagner
1.1101406687492037 Mtonnes encore à gagner
1.109545557689865 Mtonnes encore à gagner
1.1061369531359524 Mtonnes encore à gagner
1.1015630397735847 Mtonnes encore à gagner
1.0872022754924828 Mtonnes encore à gagner
1.0809989237957172 Mtonnes encore à gagner
1.0796457163441298 Mtonnes encore à gagner
1.065568549194546 Mtonnes encore à gagner
1.0553597014713578 Mtonnes encore à gagner
1.0544916378500109 Mtonnes encore à gagner
1.0504784816701058 Mtonnes encore à gagner
1.0125715636041688 Mtonnes encore à gagner
1.010676342837111 Mtonnes encore à gagner
1.0058554108812021 Mtonnes encore à gagner
1.0047931759711883 Mtonnes encore à gagner
1.0033723868624727 Mtonnes encore à gagner
0.998427712259782 Mtonnes encore à gagner
0.985588856058025 Mtonnes encore à gagner
0.9804960520424595 Mtonnes encore à gagner
0.9804919186863887 Mtonnes encore à gagner
0.977688043660456 Mtonnes encore à gagner
0.9749665803544143 Mtonnes encore à gagner
0.9501375790118105 Mtonnes encore à gagner
0.9478577136672814 Mtonnes encore à gagner
0.9442732096715154 Mtonnes encore à gagner
0.9394994373770895 Mtonnes encore à gagner
0.9330938836329363 Mtonnes encore à gagner
0.9284991989064177 Mtonnes encore à gagner
0.9141942296457579 Mtonnes encore à gagner
0.912019796947712 Mtonnes encore à gagner
0.9106873403125626 Mtonnes encore à gagner
0.9085854096557024 Mtonnes encore à gagner
0.9082907394306174 Mtonnes encore à gagner
0.8993908123564103 Mtonnes encore à gagner
0.8956156295358924 Mtonnes encore à gagner
0.8894143041538494 Mtonnes encore à gagner
0.887527073574008 Mtonnes encore à gagner
0.8858745352509423 Mtonnes encore à gagner
0.8852921811020036 Mtonnes encore à gagner
0.8698269770096789 Mtonnes encore à gagner
0.8684965301758034 Mtonnes encore à gagner
0.8611416749018999 Mtonnes encore à gagner
0.8538951311294627 Mtonnes encore à gagner
0.8524076460954169 Mtonnes encore à gagner
0.8455867069213594 Mtonnes encore à gagner
0.8383053409290946 Mtonnes encore à gagner
0.8203869849951946 Mtonnes encore à gagner
0.8168183063288084 Mtonnes encore à gagner
0.7950322887393779 Mtonnes encore à gagner
0.7945043627528576 Mtonnes encore à gagner
0.7786309701442329 Mtonnes encore à gagner
0.777248952523925 Mtonnes encore à gagner
0.7718852731419095 Mtonnes encore à gagner
0.7472952839168825 Mtonnes encore à gagner
0.7409769934272294 Mtonnes encore à gagner
0.7408917339188335 Mtonnes encore à gagner
0.7306123474658472 Mtonnes encore à gagner
0.7278370220010044 Mtonnes encore à gagner
0.7262813558302137 Mtonnes encore à gagner
0.7168859048653606 Mtonnes encore à gagner
0.7109522292227528 Mtonnes encore à gagner
0.7016751714420784 Mtonnes encore à gagner
0.6971113353279377 Mtonnes encore à gagner
0.6915539241671589 Mtonnes encore à gagner
0.6859717756921813 Mtonnes encore à gagner
0.6796501280759546 Mtonnes encore à gagner
0.6765421287847924 Mtonnes encore à gagner
0.6737852065799987 Mtonnes encore à gagner
0.6722727489968234 Mtonnes encore à gagner
0.6708771344339521 Mtonnes encore à gagner
0.663587201712944 Mtonnes encore à gagner
0.6582063251206629 Mtonnes encore à gagner
0.658117559550232 Mtonnes encore à gagner
0.6530250135628008 Mtonnes encore à gagner
0.6422858725940348 Mtonnes encore à gagner
0.6415222989618907 Mtonnes encore à gagner
0.6365017485601945 Mtonnes encore à gagner
0.6290044156585488 Mtonnes encore à gagner
0.6237944178000434 Mtonnes encore à gagner
0.6231935185819515 Mtonnes encore à gagner
0.6196201323352695 Mtonnes encore à gagner
0.6179355038309138 Mtonnes encore à gagner
0.6107625904707594 Mtonnes encore à gagner
0.5941035362537919 Mtonnes encore à gagner
0.5939048303907752 Mtonnes encore à gagner
0.5752415542264167 Mtonnes encore à gagner
0.5707645363636635 Mtonnes encore à gagner
0.5556823322313742 Mtonnes encore à gagner
0.5426357195205946 Mtonnes encore à gagner
0.5390435776420783 Mtonnes encore à gagner
0.5232158911844296 Mtonnes encore à gagner
0.48823924083609227 Mtonnes encore à gagner
