import des bases...
importé

filtrage ADs dans base vehicules...
3.421156913784101 Mtonnes encore à gagner
3.421156913784101 Mtonnes encore à gagner
3.421156913784101 Mtonnes encore à gagner
3.420157497944864 Mtonnes encore à gagner
3.4194748172517806 Mtonnes encore à gagner
3.4194748172517806 Mtonnes encore à gagner
3.4165143433740623 Mtonnes encore à gagner
3.4165143433740623 Mtonnes encore à gagner
3.4165143433740623 Mtonnes encore à gagner
3.4163452105841157 Mtonnes encore à gagner
3.4163452105841157 Mtonnes encore à gagner
3.416039369386208 Mtonnes encore à gagner
3.415776344911063 Mtonnes encore à gagner
3.407925356111502 Mtonnes encore à gagner
3.407779600906164 Mtonnes encore à gagner
3.4041801320914007 Mtonnes encore à gagner
3.403942100904572 Mtonnes encore à gagner
3.403942100904572 Mtonnes encore à gagner
3.403942100904572 Mtonnes encore à gagner
3.403942100904572 Mtonnes encore à gagner
3.4033980283077763 Mtonnes encore à gagner
3.403255750211003 Mtonnes encore à gagner
3.3977321055832035 Mtonnes encore à gagner
3.3977321055832035 Mtonnes encore à gagner
3.397646291901031 Mtonnes encore à gagner
3.3874273394847108 Mtonnes encore à gagner
3.3874273394847108 Mtonnes encore à gagner
3.3857984202156177 Mtonnes encore à gagner
3.384480504751813 Mtonnes encore à gagner
3.384112599812314 Mtonnes encore à gagner
3.3840919795649405 Mtonnes encore à gagner
3.3840919795649405 Mtonnes encore à gagner
3.3840919795649405 Mtonnes encore à gagner
3.381543875063684 Mtonnes encore à gagner
3.378669216834688 Mtonnes encore à gagner
3.378669216834688 Mtonnes encore à gagner
3.3758178926513893 Mtonnes encore à gagner
3.37119476087917 Mtonnes encore à gagner
3.3709626932686043 Mtonnes encore à gagner
3.3640347541429025 Mtonnes encore à gagner
3.362416448896125 Mtonnes encore à gagner
3.362416448896125 Mtonnes encore à gagner
3.362416448896125 Mtonnes encore à gagner
3.3592650849658994 Mtonnes encore à gagner
3.3591671104908953 Mtonnes encore à gagner
3.357842742145119 Mtonnes encore à gagner
3.35723308487345 Mtonnes encore à gagner
3.34388897207027 Mtonnes encore à gagner
3.343831709541273 Mtonnes encore à gagner
3.343831709541273 Mtonnes encore à gagner
3.3436409037976147 Mtonnes encore à gagner
3.3433988385032607 Mtonnes encore à gagner
3.3432336172414803 Mtonnes encore à gagner
3.341113955419235 Mtonnes encore à gagner
3.341113955419235 Mtonnes encore à gagner
3.341113955419235 Mtonnes encore à gagner
3.338295712719671 Mtonnes encore à gagner
3.3350922808403705 Mtonnes encore à gagner
3.333635336909587 Mtonnes encore à gagner
3.331178287405676 Mtonnes encore à gagner
3.331178287405676 Mtonnes encore à gagner
3.3302382070181324 Mtonnes encore à gagner
3.3302243250050663 Mtonnes encore à gagner
3.3301767535002775 Mtonnes encore à gagner
3.3197914376195645 Mtonnes encore à gagner
3.3197914376195645 Mtonnes encore à gagner
3.31966467458725 Mtonnes encore à gagner
3.31966467458725 Mtonnes encore à gagner
3.31966467458725 Mtonnes encore à gagner
3.319573029331472 Mtonnes encore à gagner
3.3185236744709674 Mtonnes encore à gagner
3.3184562017417147 Mtonnes encore à gagner
3.3079785576619103 Mtonnes encore à gagner
3.30775058002625 Mtonnes encore à gagner
3.30775058002625 Mtonnes encore à gagner
3.2935124369043023 Mtonnes encore à gagner
3.291930291005897 Mtonnes encore à gagner
3.291724274678915 Mtonnes encore à gagner
3.281427969379259 Mtonnes encore à gagner
3.281001317107125 Mtonnes encore à gagner
3.2790340701666234 Mtonnes encore à gagner
3.2789602563499307 Mtonnes encore à gagner
3.2736337667528415 Mtonnes encore à gagner
3.2698459325189124 Mtonnes encore à gagner
3.2698459325189124 Mtonnes encore à gagner
3.2674095671728254 Mtonnes encore à gagner
3.2595166554679316 Mtonnes encore à gagner
3.2579974714818136 Mtonnes encore à gagner
3.2550817056472368 Mtonnes encore à gagner
3.2550212509818466 Mtonnes encore à gagner
3.2549625655737677 Mtonnes encore à gagner
3.2479723035471353 Mtonnes encore à gagner
3.2479723035471353 Mtonnes encore à gagner
3.247843359550378 Mtonnes encore à gagner
3.247843359550378 Mtonnes encore à gagner
3.24614761954552 Mtonnes encore à gagner
3.2395386491707865 Mtonnes encore à gagner
3.239481600889628 Mtonnes encore à gagner
3.2369473742453203 Mtonnes encore à gagner
3.2337654163250558 Mtonnes encore à gagner
3.23253438466284 Mtonnes encore à gagner
3.232437072274935 Mtonnes encore à gagner
3.232437072274935 Mtonnes encore à gagner
3.232437072274935 Mtonnes encore à gagner
3.2221341556453758 Mtonnes encore à gagner
3.2179969169225067 Mtonnes encore à gagner
3.2179388855782007 Mtonnes encore à gagner
3.2124423667318855 Mtonnes encore à gagner
3.2121978598387906 Mtonnes encore à gagner
3.2121978598387906 Mtonnes encore à gagner
3.208147103973252 Mtonnes encore à gagner
3.205858276598796 Mtonnes encore à gagner
3.2056441708905363 Mtonnes encore à gagner
3.1974000140951433 Mtonnes encore à gagner
3.1974000140951433 Mtonnes encore à gagner
3.1850909511795193 Mtonnes encore à gagner
3.1848800171396925 Mtonnes encore à gagner
3.1848800171396925 Mtonnes encore à gagner
3.1825888431832356 Mtonnes encore à gagner
3.1747929914967936 Mtonnes encore à gagner
3.1746392599761006 Mtonnes encore à gagner
3.1745258703549664 Mtonnes encore à gagner
3.1735792815059702 Mtonnes encore à gagner
3.163214424159104 Mtonnes encore à gagner
3.158496791298392 Mtonnes encore à gagner
3.158496791298392 Mtonnes encore à gagner
3.158291488068564 Mtonnes encore à gagner
3.157298123933771 Mtonnes encore à gagner
3.154539396155362 Mtonnes encore à gagner
3.1524363461742877 Mtonnes encore à gagner
3.1497914005867913 Mtonnes encore à gagner
3.1478515391089847 Mtonnes encore à gagner
3.1445142338408343 Mtonnes encore à gagner
3.1415784200408514 Mtonnes encore à gagner
3.1414848663804356 Mtonnes encore à gagner
3.141472660498811 Mtonnes encore à gagner
3.141472660498811 Mtonnes encore à gagner
3.1285048432662266 Mtonnes encore à gagner
3.1285048432662266 Mtonnes encore à gagner
3.128396803481707 Mtonnes encore à gagner
3.12819786505102 Mtonnes encore à gagner
3.1278695083122314 Mtonnes encore à gagner
3.126277821349787 Mtonnes encore à gagner
3.1262071824886637 Mtonnes encore à gagner
3.1262071824886637 Mtonnes encore à gagner
3.124861276185174 Mtonnes encore à gagner
3.1248519644120925 Mtonnes encore à gagner
3.1247778988344046 Mtonnes encore à gagner
3.1125627891473617 Mtonnes encore à gagner
3.1125627891473617 Mtonnes encore à gagner
3.1053801102754712 Mtonnes encore à gagner
3.1053801102754712 Mtonnes encore à gagner
3.096442731501741 Mtonnes encore à gagner
3.095737445943508 Mtonnes encore à gagner
3.0769674460784615 Mtonnes encore à gagner
3.075978806855382 Mtonnes encore à gagner
3.075978806855382 Mtonnes encore à gagner
3.0623477737220735 Mtonnes encore à gagner
3.054576097111037 Mtonnes encore à gagner
3.048836941109386 Mtonnes encore à gagner
3.0468752454922226 Mtonnes encore à gagner
3.0468752454922226 Mtonnes encore à gagner
3.0364690920965427 Mtonnes encore à gagner
3.0342377956599083 Mtonnes encore à gagner
3.0341214386074724 Mtonnes encore à gagner
3.0341214386074724 Mtonnes encore à gagner
3.0275764955768163 Mtonnes encore à gagner
3.0229922388162582 Mtonnes encore à gagner
3.0229922388162582 Mtonnes encore à gagner
3.01725781023907 Mtonnes encore à gagner
3.01513066965633 Mtonnes encore à gagner
3.009315699094301 Mtonnes encore à gagner
3.0048596354478883 Mtonnes encore à gagner
3.0048596354478883 Mtonnes encore à gagner
3.0048596354478883 Mtonnes encore à gagner
2.999865849407311 Mtonnes encore à gagner
2.9939525086086323 Mtonnes encore à gagner
2.99283074879721 Mtonnes encore à gagner
2.99283074879721 Mtonnes encore à gagner
2.99283074879721 Mtonnes encore à gagner
2.992701555392412 Mtonnes encore à gagner
2.9772788978594478 Mtonnes encore à gagner
2.974448370349148 Mtonnes encore à gagner
2.974448370349148 Mtonnes encore à gagner
2.973550848305528 Mtonnes encore à gagner
2.973550848305528 Mtonnes encore à gagner
2.973550848305528 Mtonnes encore à gagner
2.964950788557784 Mtonnes encore à gagner
2.93608309910249 Mtonnes encore à gagner
2.9350651067304665 Mtonnes encore à gagner
2.934383279801224 Mtonnes encore à gagner
2.929780281631509 Mtonnes encore à gagner
2.929688427615354 Mtonnes encore à gagner
2.929688427615354 Mtonnes encore à gagner
2.928086154038319 Mtonnes encore à gagner
2.9204745772198835 Mtonnes encore à gagner
2.906439801266998 Mtonnes encore à gagner
2.906377896884034 Mtonnes encore à gagner
2.906377896884034 Mtonnes encore à gagner
2.899170397588574 Mtonnes encore à gagner
2.8945036530816295 Mtonnes encore à gagner
2.891997831248951 Mtonnes encore à gagner
2.8912544358576366 Mtonnes encore à gagner
2.8901673536754733 Mtonnes encore à gagner
2.8898970479305057 Mtonnes encore à gagner
2.889736877814135 Mtonnes encore à gagner
2.889736877814135 Mtonnes encore à gagner
2.8891740889881636 Mtonnes encore à gagner
2.889060510226345 Mtonnes encore à gagner
2.8857459218113815 Mtonnes encore à gagner
2.883318324013152 Mtonnes encore à gagner
2.8832793374843866 Mtonnes encore à gagner
2.8832793374843866 Mtonnes encore à gagner
2.873765816644807 Mtonnes encore à gagner
2.869735987857682 Mtonnes encore à gagner
2.862192571054385 Mtonnes encore à gagner
2.8528591851257947 Mtonnes encore à gagner
2.8460661345098592 Mtonnes encore à gagner
2.84376122931447 Mtonnes encore à gagner
2.843661852833891 Mtonnes encore à gagner
2.8295737650777357 Mtonnes encore à gagner
2.8236786026742693 Mtonnes encore à gagner
2.821912511136143 Mtonnes encore à gagner
2.818945570772843 Mtonnes encore à gagner
2.8155971238297 Mtonnes encore à gagner
2.8140229335130917 Mtonnes encore à gagner
2.8140229335130917 Mtonnes encore à gagner
2.811491847455145 Mtonnes encore à gagner
2.811427168695445 Mtonnes encore à gagner
2.7996699949027932 Mtonnes encore à gagner
2.7977725175274553 Mtonnes encore à gagner
2.797102553288751 Mtonnes encore à gagner
2.7962301372327096 Mtonnes encore à gagner
2.7962301372327096 Mtonnes encore à gagner
2.7915303776662213 Mtonnes encore à gagner
2.79026236857096 Mtonnes encore à gagner
2.7655927017697945 Mtonnes encore à gagner
2.7655927017697945 Mtonnes encore à gagner
2.7655927017697945 Mtonnes encore à gagner
2.7644112802245613 Mtonnes encore à gagner
2.7620227052326247 Mtonnes encore à gagner
2.761821097255185 Mtonnes encore à gagner
2.7508001365201094 Mtonnes encore à gagner
2.7507775174555644 Mtonnes encore à gagner
2.747005848995984 Mtonnes encore à gagner
2.7468885014925326 Mtonnes encore à gagner
2.7454283019447963 Mtonnes encore à gagner
2.737934894257853 Mtonnes encore à gagner
2.7275311382421887 Mtonnes encore à gagner
2.725922817008121 Mtonnes encore à gagner
2.710443554192796 Mtonnes encore à gagner
2.7104145406579625 Mtonnes encore à gagner
2.709499806398783 Mtonnes encore à gagner
2.709499806398783 Mtonnes encore à gagner
2.70934482393065 Mtonnes encore à gagner
2.7001814459769817 Mtonnes encore à gagner
2.692964846935307 Mtonnes encore à gagner
2.69210895536501 Mtonnes encore à gagner
2.6843074825306457 Mtonnes encore à gagner
2.6685176311213037 Mtonnes encore à gagner
2.6627797136783093 Mtonnes encore à gagner
2.6590428947134 Mtonnes encore à gagner
2.6589101649317137 Mtonnes encore à gagner
2.644216318777144 Mtonnes encore à gagner
2.644106317558648 Mtonnes encore à gagner
2.644106317558648 Mtonnes encore à gagner
2.640154427054291 Mtonnes encore à gagner
2.6333524726126405 Mtonnes encore à gagner
2.6332821315690027 Mtonnes encore à gagner
2.6282014032357366 Mtonnes encore à gagner
2.615990285451471 Mtonnes encore à gagner
2.607238717979065 Mtonnes encore à gagner
2.6071452571709623 Mtonnes encore à gagner
2.6033964122902495 Mtonnes encore à gagner
2.6019839822122104 Mtonnes encore à gagner
2.5994152102295582 Mtonnes encore à gagner
2.582851394907282 Mtonnes encore à gagner
2.58278947897938 Mtonnes encore à gagner
2.575730991707615 Mtonnes encore à gagner
2.575730991707615 Mtonnes encore à gagner
2.5699633233654304 Mtonnes encore à gagner
2.5625151038382996 Mtonnes encore à gagner
2.562505338373539 Mtonnes encore à gagner
2.5407528751791335 Mtonnes encore à gagner
2.5396840402940097 Mtonnes encore à gagner
2.5371025297797414 Mtonnes encore à gagner
2.537061234068687 Mtonnes encore à gagner
2.537020076666876 Mtonnes encore à gagner
2.524061207537018 Mtonnes encore à gagner
2.496862113933775 Mtonnes encore à gagner
2.492965634358286 Mtonnes encore à gagner
2.4927953182078713 Mtonnes encore à gagner
2.4885496092903385 Mtonnes encore à gagner
2.488501798005497 Mtonnes encore à gagner
2.4862407911277358 Mtonnes encore à gagner
2.4840455714647196 Mtonnes encore à gagner
2.484032728227256 Mtonnes encore à gagner
2.4824118664186785 Mtonnes encore à gagner
2.474171473483985 Mtonnes encore à gagner
2.4659240018481596 Mtonnes encore à gagner
2.4658920054891555 Mtonnes encore à gagner
2.465773353701105 Mtonnes encore à gagner
2.465712645818624 Mtonnes encore à gagner
2.464067408310012 Mtonnes encore à gagner
2.464067408310012 Mtonnes encore à gagner
2.456135520006042 Mtonnes encore à gagner
2.447874560333281 Mtonnes encore à gagner
2.447020468813586 Mtonnes encore à gagner
2.446892200556498 Mtonnes encore à gagner
2.4429228123285642 Mtonnes encore à gagner
2.4362183555923553 Mtonnes encore à gagner
2.429383307172698 Mtonnes encore à gagner
2.4220065065531187 Mtonnes encore à gagner
2.4160551520218863 Mtonnes encore à gagner
2.4160551520218863 Mtonnes encore à gagner
2.4133383130430306 Mtonnes encore à gagner
2.4034184291806118 Mtonnes encore à gagner
2.3966485705594613 Mtonnes encore à gagner
2.3843307870020625 Mtonnes encore à gagner
2.382350983871039 Mtonnes encore à gagner
2.3822900085294525 Mtonnes encore à gagner
2.3822900085294525 Mtonnes encore à gagner
2.3773691795011884 Mtonnes encore à gagner
2.364933012620851 Mtonnes encore à gagner
2.355761896031153 Mtonnes encore à gagner
2.3295180351297042 Mtonnes encore à gagner
2.328084140604943 Mtonnes encore à gagner
2.325187538447062 Mtonnes encore à gagner
2.324525253576225 Mtonnes encore à gagner
2.3244035583172473 Mtonnes encore à gagner
2.318407791027805 Mtonnes encore à gagner
2.318407791027805 Mtonnes encore à gagner
2.316638322787225 Mtonnes encore à gagner
2.3134633072874657 Mtonnes encore à gagner
2.2879734305754487 Mtonnes encore à gagner
2.2879734305754487 Mtonnes encore à gagner
2.2828969114468127 Mtonnes encore à gagner
2.2827550088293527 Mtonnes encore à gagner
2.2819793273658653 Mtonnes encore à gagner
2.2811309655148775 Mtonnes encore à gagner
2.280139271858808 Mtonnes encore à gagner
2.280139271858808 Mtonnes encore à gagner
2.2740175336770077 Mtonnes encore à gagner
2.2740175336770077 Mtonnes encore à gagner
2.2731462015688337 Mtonnes encore à gagner
2.2487362224506318 Mtonnes encore à gagner
2.2445639654861975 Mtonnes encore à gagner
2.239275890146191 Mtonnes encore à gagner
2.236313781560694 Mtonnes encore à gagner
2.2328956147406385 Mtonnes encore à gagner
2.2328231701040138 Mtonnes encore à gagner
2.2273681899940434 Mtonnes encore à gagner
2.2127409588017923 Mtonnes encore à gagner
2.204379008049672 Mtonnes encore à gagner
2.1946900345413556 Mtonnes encore à gagner
2.1941812385253665 Mtonnes encore à gagner
2.191051827572132 Mtonnes encore à gagner
2.19084773916781 Mtonnes encore à gagner
2.190727459736871 Mtonnes encore à gagner
2.183046618956539 Mtonnes encore à gagner
2.172796316844345 Mtonnes encore à gagner
2.1663516167289436 Mtonnes encore à gagner
2.165981664480847 Mtonnes encore à gagner
2.165981664480847 Mtonnes encore à gagner
2.153447549975239 Mtonnes encore à gagner
2.1433692808621667 Mtonnes encore à gagner
2.1229766618906765 Mtonnes encore à gagner
2.1213962543835208 Mtonnes encore à gagner
2.1167356733670037 Mtonnes encore à gagner
2.0986130568188464 Mtonnes encore à gagner
2.092077131825327 Mtonnes encore à gagner
2.0859522673662876 Mtonnes encore à gagner
2.0788076319801374 Mtonnes encore à gagner
2.0783310456820865 Mtonnes encore à gagner
2.078207249570774 Mtonnes encore à gagner
2.044450889366464 Mtonnes encore à gagner
2.038799339086982 Mtonnes encore à gagner
2.02641050441965 Mtonnes encore à gagner
2.0247340453991964 Mtonnes encore à gagner
2.0157996200785484 Mtonnes encore à gagner
2.0098403280613213 Mtonnes encore à gagner
2.008332215854694 Mtonnes encore à gagner
1.9931521770816736 Mtonnes encore à gagner
1.993116656906294 Mtonnes encore à gagner
1.9747433056680346 Mtonnes encore à gagner
1.9697432901586516 Mtonnes encore à gagner
1.9658730293472693 Mtonnes encore à gagner
1.9651197687122361 Mtonnes encore à gagner
1.9641226932887244 Mtonnes encore à gagner
1.9566142097384867 Mtonnes encore à gagner
1.9488525898049773 Mtonnes encore à gagner
1.9475649669155053 Mtonnes encore à gagner
1.9439237493191963 Mtonnes encore à gagner
1.9430933009610984 Mtonnes encore à gagner
1.9220092218389886 Mtonnes encore à gagner
1.9220092218389886 Mtonnes encore à gagner
1.9154459640833328 Mtonnes encore à gagner
1.9153349635766097 Mtonnes encore à gagner
1.9097557350625034 Mtonnes encore à gagner
1.9023506547982172 Mtonnes encore à gagner
1.8991396460601142 Mtonnes encore à gagner
1.8990160702699002 Mtonnes encore à gagner
1.8969212665825679 Mtonnes encore à gagner
1.8854906031892766 Mtonnes encore à gagner
1.884780862767983 Mtonnes encore à gagner
1.8841449489487885 Mtonnes encore à gagner
1.8515479246469178 Mtonnes encore à gagner
1.8380300768429803 Mtonnes encore à gagner
1.8287194083010356 Mtonnes encore à gagner
1.8254572573763617 Mtonnes encore à gagner
1.8228015621116467 Mtonnes encore à gagner
1.8222352890676752 Mtonnes encore à gagner
1.8141598717615515 Mtonnes encore à gagner
1.806275294403442 Mtonnes encore à gagner
1.795688643970108 Mtonnes encore à gagner
1.7954665291209797 Mtonnes encore à gagner
1.7913922302009468 Mtonnes encore à gagner
1.7863111608324806 Mtonnes encore à gagner
1.777709772790089 Mtonnes encore à gagner
1.7715307882206859 Mtonnes encore à gagner
1.7687176268651572 Mtonnes encore à gagner
1.7682182579446253 Mtonnes encore à gagner
1.7664252743928448 Mtonnes encore à gagner
1.7664252743928448 Mtonnes encore à gagner
1.7552887173469496 Mtonnes encore à gagner
1.7475193250705554 Mtonnes encore à gagner
1.740637344342336 Mtonnes encore à gagner
1.7405657500783387 Mtonnes encore à gagner
1.7396674202646314 Mtonnes encore à gagner
1.7311447523691226 Mtonnes encore à gagner
1.7218404994119072 Mtonnes encore à gagner
1.7153472595535901 Mtonnes encore à gagner
1.7137073722098015 Mtonnes encore à gagner
1.692997678518228 Mtonnes encore à gagner
1.692867113994779 Mtonnes encore à gagner
1.6847528537244894 Mtonnes encore à gagner
1.684734417859148 Mtonnes encore à gagner
1.6838568419877946 Mtonnes encore à gagner
1.6811973746705 Mtonnes encore à gagner
1.6803890129245413 Mtonnes encore à gagner
1.6770099749969911 Mtonnes encore à gagner
1.6762969497326403 Mtonnes encore à gagner
1.6745898132142463 Mtonnes encore à gagner
1.6490744261749413 Mtonnes encore à gagner
1.649019688679667 Mtonnes encore à gagner
1.643923246004019 Mtonnes encore à gagner
1.6205840436397203 Mtonnes encore à gagner
1.6133764136250517 Mtonnes encore à gagner
1.612231938546759 Mtonnes encore à gagner
1.6096049202306149 Mtonnes encore à gagner
1.5893777261458188 Mtonnes encore à gagner
1.585751869812388 Mtonnes encore à gagner
1.5676832941200307 Mtonnes encore à gagner
1.5632411314441068 Mtonnes encore à gagner
1.5632093350929477 Mtonnes encore à gagner
1.555181852962649 Mtonnes encore à gagner
1.5240119062165869 Mtonnes encore à gagner
1.5216062338043819 Mtonnes encore à gagner
1.520268841476042 Mtonnes encore à gagner
1.520223403298031 Mtonnes encore à gagner
1.5151969450095133 Mtonnes encore à gagner
1.5010768348281767 Mtonnes encore à gagner
1.4920740438568854 Mtonnes encore à gagner
1.4833644636045822 Mtonnes encore à gagner
1.4833097870175163 Mtonnes encore à gagner
1.482524427783273 Mtonnes encore à gagner
1.478026142933261 Mtonnes encore à gagner
1.4719795766221893 Mtonnes encore à gagner
1.4530971717215548 Mtonnes encore à gagner
1.4449255608405034 Mtonnes encore à gagner
1.4431366641254981 Mtonnes encore à gagner
1.424592957774962 Mtonnes encore à gagner
1.4111697448801 Mtonnes encore à gagner
1.4100206353363065 Mtonnes encore à gagner
1.404734146304229 Mtonnes encore à gagner
1.354891828622145 Mtonnes encore à gagner
1.3523830075893701 Mtonnes encore à gagner
1.346009890644829 Mtonnes encore à gagner
1.344613199683411 Mtonnes encore à gagner
1.3427324132014133 Mtonnes encore à gagner
1.3361957124589305 Mtonnes encore à gagner
1.319355204077722 Mtonnes encore à gagner
1.3126343061897576 Mtonnes encore à gagner
1.3126288264165207 Mtonnes encore à gagner
1.308922193839754 Mtonnes encore à gagner
1.3053372384396553 Mtonnes encore à gagner
1.272769461479125 Mtonnes encore à gagner
1.2697662184957554 Mtonnes encore à gagner
1.265027619535612 Mtonnes encore à gagner
1.2587391787810547 Mtonnes encore à gagner
1.2503371233471818 Mtonnes encore à gagner
1.2443103538725495 Mtonnes encore à gagner
1.2255013116528142 Mtonnes encore à gagner
1.222626781582815 Mtonnes encore à gagner
1.2208629262633566 Mtonnes encore à gagner
1.218094074799434 Mtonnes encore à gagner
1.2177045302421332 Mtonnes encore à gagner
1.2059594285470236 Mtonnes encore à gagner
1.200986419354237 Mtonnes encore à gagner
1.1928325401809388 Mtonnes encore à gagner
1.190337682071211 Mtonnes encore à gagner
1.1881530795743176 Mtonnes encore à gagner
1.1873821813429477 Mtonnes encore à gagner
1.1670967372939485 Mtonnes encore à gagner
1.1653441534722013 Mtonnes encore à gagner
1.1556212714237812 Mtonnes encore à gagner
1.1460581151377038 Mtonnes encore à gagner
1.1440917077787267 Mtonnes encore à gagner
1.135123122767089 Mtonnes encore à gagner
1.1255314548301683 Mtonnes encore à gagner
1.1019713123979975 Mtonnes encore à gagner
1.0972617801170705 Mtonnes encore à gagner
1.0686162012854954 Mtonnes encore à gagner
1.0679183001159855 Mtonnes encore à gagner
1.0470469996395049 Mtonnes encore à gagner
1.045220016808344 Mtonnes encore à gagner
1.0381294052280023 Mtonnes encore à gagner
1.0058751363795664 Mtonnes encore à gagner
0.997552117818195 Mtonnes encore à gagner
0.9974390855112092 Mtonnes encore à gagner
0.983955789881533 Mtonnes encore à gagner
0.9802868989060181 Mtonnes encore à gagner
0.9782275673088265 Mtonnes encore à gagner
0.9658285300882383 Mtonnes encore à gagner
0.9580454291000806 Mtonnes encore à gagner
0.9458026336078342 Mtonnes encore à gagner
0.9397693890947085 Mtonnes encore à gagner
0.9324486689853559 Mtonnes encore à gagner
0.9250819904756162 Mtonnes encore à gagner
0.9167545496062126 Mtonnes encore à gagner
0.9126529690608143 Mtonnes encore à gagner
0.9090084066030064 Mtonnes encore à gagner
0.9070197355321965 Mtonnes encore à gagner
0.9051846967595014 Mtonnes encore à gagner
0.8955642807218371 Mtonnes encore à gagner
0.8884761077694625 Mtonnes encore à gagner
0.8883584273207306 Mtonnes encore à gagner
0.881626245365005 Mtonnes encore à gagner
0.8675057707100398 Mtonnes encore à gagner
0.8664949810322922 Mtonnes encore à gagner
0.8598936565029542 Mtonnes encore à gagner
0.8500357079458554 Mtonnes encore à gagner
0.8431726317780126 Mtonnes encore à gagner
0.8423810734674406 Mtonnes encore à gagner
0.8376653286626525 Mtonnes encore à gagner
0.8354352816424835 Mtonnes encore à gagner
0.8259529209505234 Mtonnes encore à gagner
0.8041015240850107 Mtonnes encore à gagner
0.8038384848353695 Mtonnes encore à gagner
0.7792988760506523 Mtonnes encore à gagner
0.7734013468325345 Mtonnes encore à gagner
0.7536182772891471 Mtonnes encore à gagner
0.7365052582437133 Mtonnes encore à gagner
0.7317733669862707 Mtonnes encore à gagner
0.7109621637324923 Mtonnes encore à gagner
0.6649727399791656 Mtonnes encore à gagner
0.6642598687105559 Mtonnes encore à gagner
0.6341481054131202 Mtonnes encore à gagner
0.6335679354023793 Mtonnes encore à gagner
