import des bases...
importé

filtrage ADs dans base vehicules...
fin

emissions totales : 5.792215207805185 Mtonnes de CO2

on part de 5.792215207805185 et on veut 2.31 (diminution de 60.11888513936421%)

0.7335181666677819 Mtonnes encore à gagner
0.7082747859697798 Mtonnes encore à gagner
0.7022247446747047 Mtonnes encore à gagner
0.6818010491404971 Mtonnes encore à gagner
0.6641338671145474 Mtonnes encore à gagner
0.6592796075674503 Mtonnes encore à gagner
0.6378715594144659 Mtonnes encore à gagner
0.5905632040909712 Mtonnes encore à gagner
0.5898372160235192 Mtonnes encore à gagner
0.5587503574227246 Mtonnes encore à gagner
0.5581551840215715 Mtonnes encore à gagner
0.5536376184080205 Mtonnes encore à gagner
0.551329857025014 Mtonnes encore à gagner
0.5414211158861773 Mtonnes encore à gagner
0.5373783527257157 Mtonnes encore à gagner
0.5281065870274859 Mtonnes encore à gagner
0.5092382206033248 Mtonnes encore à gagner
0.5087203458707394 Mtonnes encore à gagner
0.4996277008429746 Mtonnes encore à gagner
0.49309611675582765 Mtonnes encore à gagner
0.4856137958297535 Mtonnes encore à gagner
0.47389142366185677 Mtonnes encore à gagner
0.46525016757907345 Mtonnes encore à gagner
0.46464117346073275 Mtonnes encore à gagner
0.4620688729997853 Mtonnes encore à gagner
0.44671091181462597 Mtonnes encore à gagner
0.4413910491253219 Mtonnes encore à gagner
0.4406578895824831 Mtonnes encore à gagner
0.3885859943564762 Mtonnes encore à gagner
0.3874287751094032 Mtonnes encore à gagner
0.3775699105122885 Mtonnes encore à gagner
0.36734760516351495 Mtonnes encore à gagner
0.3606533688539142 Mtonnes encore à gagner
0.347274564273957 Mtonnes encore à gagner
0.34164346129939815 Mtonnes encore à gagner
0.3349206356677259 Mtonnes encore à gagner
0.3304138404446366 Mtonnes encore à gagner
0.3231994106064544 Mtonnes encore à gagner
0.30447406446427294 Mtonnes encore à gagner
0.27820668985257635 Mtonnes encore à gagner
0.2688350807924116 Mtonnes encore à gagner
0.2655900113774634 Mtonnes encore à gagner
0.2614807984502914 Mtonnes encore à gagner
0.26141074442264634 Mtonnes encore à gagner
0.2609266452237451 Mtonnes encore à gagner
0.23973438006090841 Mtonnes encore à gagner
0.23251595127407798 Mtonnes encore à gagner
0.22425785629026507 Mtonnes encore à gagner
0.22029987606403667 Mtonnes encore à gagner
0.21703480860815505 Mtonnes encore à gagner
0.21235212258951375 Mtonnes encore à gagner
0.2042473094575441 Mtonnes encore à gagner
0.1966763889229255 Mtonnes encore à gagner
0.18134721489763939 Mtonnes encore à gagner
0.16160004946856388 Mtonnes encore à gagner
0.13775704480314488 Mtonnes encore à gagner
0.13493853055363614 Mtonnes encore à gagner
0.11544766357017533 Mtonnes encore à gagner
0.08647067354593618 Mtonnes encore à gagner
0.0665667729972168 Mtonnes encore à gagner
0.0665667729972168 Mtonnes encore à gagner
0.06560806295515054 Mtonnes encore à gagner
0.05342236163467362 Mtonnes encore à gagner
0.04295239987882393 Mtonnes encore à gagner
0.04061007421115548 Mtonnes encore à gagner
0.029722997044940858 Mtonnes encore à gagner
0.022909855504560372 Mtonnes encore à gagner
0.01745177959713118 Mtonnes encore à gagner
0.00047250266719656153 Mtonnes encore à gagner
9.830133993915524e-06 Mtonnes encore à gagner


fin des calculs, nouvelle émission : 2.309999942546362 Mtonnes, contre 5.792215207805185 au départ, diminution de 60.11888613127552 % (60.11888513936421% voulu)


1381209.5753846813 veh changes contre 2862271.660153106 au depart, 48.25571222372369 % de vehicules changes
